Notes,Jurisdiction,Jurisdiction_Long,GearType,Stakeholders,Index,Species,RPC-,DirectImpacts-PersonalIncomeMultipliers_000_2006,IndirectImpacts-PersonalIncomeMultipliers_000_2006,InducedImpacts-PersonalIncomeMultipliers_000_2006,TotalImpacts-PersonalIncomeMultipliers_000_2006,DirectImpacts-OutputMultipliers_000_2006,IndirectImpacts-OutputMultipliers_000_2006,InducedImpacts-OutputMultipliers_000_2006,TotalImpacts-OutputMultipliers_000_2006,DirectImpacts-EmploymentMultipliers_000_2006,IndirectImpacts-EmploymentMultipliers_000_2006,InducedImpacts-EmploymentMultipliers_000_2006,TotalImpacts-EmploymentMultipliers_000_2006,DirectImpacts-PersonalIncomeImpacts_000_2006,IndirectImpacts-PersonalIncomeImpacts_000_2006,InducedImpacts-PersonalIncomeImpacts_000_2006,TotalImpacts-PersonalIncomeImpacts_000_2006,DirectImpacts-OutputImpacts_000_2006,IndirectImpacts-OutputImpacts_000_2006,InducedImpacts-OutputImpacts_000_2006,TotalImpacts-OutputImpacts_000_2006,DirectImpacts-EmploymentImpacts_Full-part-timejobs,IndirectImpacts-EmploymentImpacts_Full-part-timejobs,InducedImpacts-EmploymentImpacts_Full-part-timejobs,TotalImpacts-EmploymentImpacts_Full-part-timejobs,DirectImpacts-ValueAdded,IndirectImpacts-ValueAdded,InducedImpacts-ValueAdded,TotalImpacts-ValueAdded
,DE,Delaware,,Harvesters,12, Sea Scallop ,0.72,0.69,0.1,0.16,0.95,1,0.35,0.5,1.84,26.31,1.43,3.68,31.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Harvesters,13,Pelagic Herring and Mackerel,0.68,0.48,0.16,0.13,0.77,1,0.58,0.4,1.98,16.98,2.42,2.95,22.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Harvesters,14, Surf Clam/Ocean Quahog  ,0.7,0.41,0.2,0.13,0.74,1,0.64,0.38,2.02,16.13,2.61,2.83,21.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Harvesters,15, Other Trawl  ,0.57,0.36,0.25,0.12,0.73,1,0.69,0.37,2.06,16.13,2.9,2.79,21.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Harvesters,16, All Other Finfish   ,0.69,0.6,0.13,0.15,0.88,1,0.44,0.46,1.9,16.13,1.77,3.4,21.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Harvesters,17, All Other Shellfish   ,0.69,0.59,0.13,0.15,0.86,1,0.46,0.45,1.9,6.33,16.13,3.33,25.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Harvesters,18, Freshwater  ,0.56,0.33,0.27,0.12,0.72,1,0.76,0.36,2.12,16.13,3.74,2.72,22.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Harvesters,19, Inshore and Miscellaneous ,0.62,0.34,0.25,0.12,0.7,1,0.76,0.36,2.12,16.13,4.94,2.67,23.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Harvesters,20, Bait ,0.52,0.24,0.31,0.11,0.66,1,0.83,0.33,2.17,16.13,3.47,2.49,22.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,Mark-up on seafood inputs,128.90%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,DE,Delaware,,Processors,1, Shrimp ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,2, Crab ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,3, Lobster ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,4, East Coast Groundfish  ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,5, HMS  ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,6, Reef Fish ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,7, West Coast Groundfish  ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,8,West Coast Whiting,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,9, Halibut ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.62,3.09,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,10, Menhaden & Industrial ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,11, Salmon ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,12, Sea Scallop ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,13,Pelagic Herring and Mackerel,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,14, Surf Clam/Ocean Quahog  ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,15, Other Trawl  ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,16, All Other Finfish   ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,17, All Other Shellfish   ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,18, Freshwater  ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,19, Inshore and Miscellaneous ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,20, Bait ,0.59,0.34,0.15,0.14,0.62,1,0.47,0.42,1.89,5.07,4.01,3.09,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Processors,Mark-up on seafood inputs,62.70%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,DE,Delaware,,Wholesalers,1, Shrimp ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,2, Crab ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,3, Lobster ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,4, East Coast Groundfish  ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,5, HMS  ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,9.14,4.03,1.06,14.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,6, Reef Fish ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,7, West Coast Groundfish  ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,8,West Coast Whiting,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,9, Halibut ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,10, Menhaden & Industrial ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,11, Salmon ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,12, Sea Scallop ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,13,Pelagic Herring and Mackerel,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,14, Surf Clam/Ocean Quahog  ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,15, Other Trawl  ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,16, All Other Finfish   ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,17, All Other Shellfish   ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,18, Freshwater  ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,19, Inshore and Miscellaneous ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,20, Bait ,0.7,0.75,0.25,0.05,1.04,1,0.68,0.14,1.82,10.17,4.03,1.06,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Wholesalers,Mark-up on seafood inputs,33.40%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,DE,Delaware,,Grocers,1, Shrimp ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,2, Crab ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,3, Lobster ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,4, East Coast Groundfish  ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,5, HMS  ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,6, Reef Fish ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,7, West Coast Groundfish  ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,8,West Coast Whiting,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,9, Halibut ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,10, Menhaden & Industrial ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,11, Salmon ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,12, Sea Scallop ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,13,Pelagic Herring and Mackerel,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,14, Surf Clam/Ocean Quahog  ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,15, Other Trawl  ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,16, All Other Finfish   ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,17, All Other Shellfish   ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,18, Freshwater  ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,19, Inshore and Miscellaneous ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,20, Bait ,0.71,0.88,0.17,0.15,1.2,1,0.44,0.47,1.91,38.29,2.58,3.46,44.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Grocers,Mark-up on seafood inputs,182.40%,,,,,NA,,,,NA,,,,NA,,,,,,,,,,,,,,,,
,DE,Delaware,,Restaurants,1, Shrimp ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,2, Crab ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,3, Lobster ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,4, East Coast Groundfish  ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,5, HMS  ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,6, Reef Fish ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,7, West Coast Groundfish  ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,8,West Coast Whiting,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,9, Halibut ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,13.5,3.82,44.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,10, Menhaden & Industrial ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,11, Salmon ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,12, Sea Scallop ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,13,Pelagic Herring and Mackerel,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,14, Surf Clam/Ocean Quahog  ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,15, Other Trawl  ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,16, All Other Finfish   ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,17, All Other Shellfish   ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,18, Freshwater  ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,19, Inshore and Miscellaneous ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,DE,Delaware,,Restaurants,20, Bait ,0.78,0.56,0.16,0.17,0.89,1,0.51,0.52,2.03,27.28,2.9,3.82,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,1, Shrimp ,0.53,0.37,0.19,0.15,0.71,1,0.93,0.45,2.38,15.58,3.66,3.4,22.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,2, Crab ,0.72,0.46,0.25,0.19,0.9,1,0.74,0.57,2.31,15.58,4.16,4.3,24.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,3, Lobster ,0.49,0.22,0.32,0.14,0.69,1,1.1,0.44,2.54,15.58,5.8,3.31,24.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,4, East Coast Groundfish  ,0.61,0.45,0.24,0.18,0.86,1,0.79,0.55,2.34,15.58,4.3,4.12,24.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,5, HMS  ,0.61,0.36,0.28,0.17,0.81,1,0.9,0.51,2.41,15.58,5.45,3.86,24.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,6, Reef Fish ,0.63,0.41,0.27,0.18,0.86,1,0.81,0.55,2.36,15.58,5.17,4.13,24.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,7, West Coast Groundfish  ,0.67,0.48,0.22,0.19,0.89,1,0.73,0.56,2.29,15.58,3.79,4.24,23.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,8,West Coast Whiting,0.67,0.48,0.22,0.19,0.89,1,0.73,0.56,2.29,15.58,3.79,4.24,23.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,9, Halibut ,0.68,0.54,0.19,0.19,0.92,1,0.67,0.59,2.25,15.58,3.51,4.4,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,10, Menhaden & Industrial ,0.5,0.23,0.32,0.14,0.69,1,1.1,0.44,2.54,15.58,5.77,3.32,24.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,11, Salmon ,0.73,0.62,0.18,0.21,1,1,0.54,0.64,2.18,15.58,3.19,4.8,23.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,12, Sea Scallop ,0.69,0.41,0.26,0.18,0.85,1,0.81,0.54,2.35,15.58,4.46,4.06,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,13,Pelagic Herring and Mackerel,0.69,0.41,0.26,0.18,0.85,1,0.81,0.54,2.35,15.58,4.46,4.06,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,14, Surf Clam/Ocean Quahog  ,0.69,0.41,0.26,0.18,0.85,1,0.81,0.54,2.35,15.58,4.46,4.06,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,FL,Florida,,Harvesters,15, Other Trawl  ,0.56,0.36,0.27,0.17,0.8,1,0.91,0.51,2.42,15.58,4.86,3.81,24.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
